name,type,prefab,rotYaxis,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,74,104,79,18,747910418,Glenumbra Moors,"74,6171875","-104,859375"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,86,99,50,4,86509904,Glenumbra Moors,"86,390625","-99,96875"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,98,102,76,10,987610210,Glenumbra Moors,"98,59375","-102,921875"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,103,102,73,24,1037310224,Glenumbra Moors,"103,5703125","-102,8125"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,122,102,28,18,1222810218,Glenumbra Moors,"122,21875","-102,859375"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,129,103,127,14,12912710314,Glenumbra Moors,"129,9921875","-103,890625"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,146,97,22,8,146229708,Glenumbra Moors,"146,171875","-97,9375"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,147,90,120,101,14712090101,Glenumbra Moors,"147,9375","-90,2109375"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,145,83,123,54,1451238354,Glenumbra Moors,"145,9609375","-83,578125"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,147,76,118,106,14711876106,Glenumbra Moors,"147,921875","-76,171875"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,147,67,118,42,1471186742,Glenumbra Moors,"147,921875","-67,671875"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,146,61,120,99,1461206199,Glenumbra Moors,"146,9375","-61,2265625"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,132,56,29,118,1322956118,Glenumbra Moors,"132,2265625","-56,078125"
Glenumbra Moors Border Towers,0,WOD_Scout_Tower_02,,124,56,127,122,12412756122,Glenumbra Moors,"124,9921875","-56,046875"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,111,51,125,120,11112551120,Glenumbra Moors,"111,9765625","-51,0625"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,102,53,5,106,1020553106,Glenumbra Moors,"102,0390625","-53,171875"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,79,73,6,120,790673120,Glenumbra Moors,"79,046875","-73,0625"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,77,78,13,120,771378120,Glenumbra Moors,"77,1015625","-78,0625"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,66,87,100,123,6610087123,Glenumbra Moors,"66,78125","-87,0390625"
Glenumbra Moors Border Towers,0,WOD_Border_Tower_02,,64,100,6,0,640610000,Glenumbra Moors,"64,046875",-101
